401;409;02.12.2020 01:00:10,806;clean
402;410;02.12.2020 01:00:10,807;clean
403;411;02.12.2020 01:00:10,808;clean
404;412;02.12.2020 01:00:10,810;clean
405;413;02.12.2020 01:00:10,811;clean
406;414;02.12.2020 01:00:10,812;clean
407;415;02.12.2020 01:00:10,813;clean
408;416;02.12.2020 01:00:10,815;clean
409;417;02.12.2020 01:00:10,816;clean
410;418;02.12.2020 01:00:10,817;clean
411;419;02.12.2020 01:00:10,818;clean
412;420;02.12.2020 01:00:10,820;clean
413;421;02.12.2020 01:00:10,821;clean
414;422;02.12.2020 01:00:10,822;clean
415;423;02.12.2020 01:00:10,825;clean
416;424;02.12.2020 01:00:10,825;clean
417;425;02.12.2020 01:00:10,827;clean
418;426;02.12.2020 01:00:10,828;clean
419;427;02.12.2020 01:00:10,830;clean
420;428;02.12.2020 01:00:10,831;clean
421;429;02.12.2020 01:00:10,834;prohibited item | weapon detected at position 3:6266
422;430;02.12.2020 01:00:10,834;prohibited item | explosive detected at position 4:7856
421;431;02.12.2020 01:00:10,834;clean
422;432;02.12.2020 01:00:10,834;clean
423;433;02.12.2020 01:00:10,836;clean
424;434;02.12.2020 01:00:10,837;clean
425;435;02.12.2020 01:00:10,838;clean
426;436;02.12.2020 01:00:10,839;clean
427;437;02.12.2020 01:00:10,841;clean
428;438;02.12.2020 01:00:10,842;clean
429;439;02.12.2020 01:00:10,843;clean
430;440;02.12.2020 01:00:10,844;clean
431;441;02.12.2020 01:00:10,845;clean
432;442;02.12.2020 01:00:10,847;clean
433;443;02.12.2020 01:00:10,848;clean
434;444;02.12.2020 01:00:10,849;clean
435;445;02.12.2020 01:00:10,850;clean
436;446;02.12.2020 01:00:10,852;clean
437;447;02.12.2020 01:00:10,853;clean
438;448;02.12.2020 01:00:10,854;clean
439;449;02.12.2020 01:00:10,855;clean
440;450;02.12.2020 01:00:10,857;clean
441;451;02.12.2020 01:00:10,858;clean
442;452;02.12.2020 01:00:10,859;clean
443;453;02.12.2020 01:00:10,861;clean
444;454;02.12.2020 01:00:10,862;clean
445;455;02.12.2020 01:00:10,864;clean
446;456;02.12.2020 01:00:10,864;clean
447;457;02.12.2020 01:00:10,866;clean
448;458;02.12.2020 01:00:10,867;clean
449;459;02.12.2020 01:00:10,868;prohibited item | explosive detected at position 3:8482
449;460;02.12.2020 01:00:10,868;clean
450;461;02.12.2020 01:00:10,870;clean
451;462;02.12.2020 01:00:10,871;clean
452;463;02.12.2020 01:00:10,872;clean
453;464;02.12.2020 01:00:10,874;clean
454;465;02.12.2020 01:00:10,875;clean
455;466;02.12.2020 01:00:10,876;clean
456;467;02.12.2020 01:00:10,877;clean
457;468;02.12.2020 01:00:10,879;clean
458;469;02.12.2020 01:00:10,880;clean
459;470;02.12.2020 01:00:10,882;clean
460;471;02.12.2020 01:00:10,882;clean
461;472;02.12.2020 01:00:10,884;clean
462;473;02.12.2020 01:00:10,885;clean
463;474;02.12.2020 01:00:10,886;clean
464;475;02.12.2020 01:00:10,888;clean
465;476;02.12.2020 01:00:10,889;clean
466;477;02.12.2020 01:00:10,890;clean
467;478;02.12.2020 01:00:10,892;clean
468;479;02.12.2020 01:00:10,893;clean
469;480;02.12.2020 01:00:10,894;clean
470;481;02.12.2020 01:00:10,895;clean
471;482;02.12.2020 01:00:10,897;clean
472;483;02.12.2020 01:00:10,898;clean
473;484;02.12.2020 01:00:10,899;clean
474;485;02.12.2020 01:00:10,901;clean
475;486;02.12.2020 01:00:10,902;clean
476;487;02.12.2020 01:00:10,904;clean
477;488;02.12.2020 01:00:10,904;clean
478;489;02.12.2020 01:00:10,906;clean
479;490;02.12.2020 01:00:10,907;clean
480;491;02.12.2020 01:00:10,908;clean
481;492;02.12.2020 01:00:10,910;clean
482;493;02.12.2020 01:00:10,911;clean
483;494;02.12.2020 01:00:10,912;clean
484;495;02.12.2020 01:00:10,913;clean
485;496;02.12.2020 01:00:10,915;clean
486;497;02.12.2020 01:00:10,916;clean
487;498;02.12.2020 01:00:10,917;clean
488;499;02.12.2020 01:00:10,918;clean
489;500;02.12.2020 01:00:10,923;clean
490;501;02.12.2020 01:00:10,924;clean
491;502;02.12.2020 01:00:10,925;clean
492;503;02.12.2020 01:00:10,926;clean
493;504;02.12.2020 01:00:10,928;clean
494;505;02.12.2020 01:00:10,929;clean
495;506;02.12.2020 01:00:10,931;clean
496;507;02.12.2020 01:00:10,931;clean
497;508;02.12.2020 01:00:10,932;clean
498;509;02.12.2020 01:00:10,934;clean
499;510;02.12.2020 01:00:10,935;clean
500;511;02.12.2020 01:00:10,936;clean
501;512;02.12.2020 01:00:10,937;clean
502;513;02.12.2020 01:00:10,939;clean
503;514;02.12.2020 01:00:10,940;clean
504;515;02.12.2020 01:00:10,941;clean
505;516;02.12.2020 01:00:10,942;clean
506;517;02.12.2020 01:00:10,944;clean
507;518;02.12.2020 01:00:10,945;clean
508;519;02.12.2020 01:00:10,947;clean
509;520;02.12.2020 01:00:10,947;clean
510;521;02.12.2020 01:00:10,948;clean
511;522;02.12.2020 01:00:10,950;clean
512;523;02.12.2020 01:00:10,951;clean
513;524;02.12.2020 01:00:10,952;clean
514;525;02.12.2020 01:00:10,953;clean
515;526;02.12.2020 01:00:10,954;clean
516;527;02.12.2020 01:00:10,955;clean
517;528;02.12.2020 01:00:10,957;clean
518;529;02.12.2020 01:00:10,958;clean
519;530;02.12.2020 01:00:10,959;clean
520;531;02.12.2020 01:00:10,960;clean
521;532;02.12.2020 01:00:10,961;clean
522;533;02.12.2020 01:00:10,963;clean
523;534;02.12.2020 01:00:10,963;clean
524;535;02.12.2020 01:00:10,965;clean
525;536;02.12.2020 01:00:10,966;clean
526;537;02.12.2020 01:00:10,967;clean
527;538;02.12.2020 01:00:10,968;clean
528;539;02.12.2020 01:00:10,970;clean
